time,seconds_elapsed,z,y,x
1789619979232242200,0.0742421875,0.08703548461198807,0.15786325931549072,-0.07702048122882843
1789619979242215200,0.084215087890625,0.07564647495746613,0.11174236238002777,-0.06477659940719604
1789619979252188200,0.094188232421875,0.06323082000017166,0.0465250127017498,-0.04607055336236954
1789619979262161200,0.1041611328125,0.0485212579369545,-0.009976363740861416,-0.027208486571907997
1789619979272134100,0.114134033203125,0.02170375920832157,-0.02584907039999962,-0.0025958199985325336
1789619979282107100,0.124107177734375,-0.010262238793075085,-0.005215557292103767,0.020065026357769966
1789619979292080000,0.134080078125,-0.048438917845487595,0.009503201581537724,0.060504063963890076
1789619979302054100,0.14405419921875,-0.05681962892413139,-0.06505783647298813,0.09619404375553131
1789619979312027100,0.154027099609375,-0.02924605831503868,-0.2370796501636505,0.12486270815134048
1789619979322000400,0.16400048828125,0.013010770082473755,-0.4678565263748169,0.15137812495231628
1789619979331973000,0.17397314453125,0.05668021738529205,-0.6607524752616882,0.19149358570575714
1789619979341946000,0.183946044921875,0.10526186972856522,-0.6375132203102112,0.06526694446802139
1789619979351919000,0.193919189453125,0.11507108807563782,-0.30997422337532043,-0.11593294143676758
1789619979361892400,0.203892333984375,0.17184729874134064,-0.12004342675209045,-0.2803615629673004
1789619979371865600,0.213865478515625,0.2311476320028305,0.06069599464535713,-0.4466637372970581
1789619979381838600,0.223838623046875,0.23919391632080078,0.3611811101436615,-0.5414698719978333
1789619979391811300,0.233811279296875,0.2292877584695816,0.48758965730667114,-0.6287184953689575
1789619979401784300,0.243784423828125,0.20756958425045013,0.3965906500816345,-0.7005533576011658
1789619979411757600,0.253757568359375,0.1871495395898819,0.19960011541843414,-0.7363382577896118
1789619979421730600,0.26373046875,0.16529537737369537,0.023401673883199692,-0.7135688662528992
1789619979431703600,0.27370361328125,0.1527252495288849,-0.09037522971630096,-0.6434822082519531
1789619979441676300,0.28367626953125,0.14957088232040405,-0.14835971593856812,-0.5478009581565857
1789619979451649500,0.2936494140625,0.164333313703537,-0.13530835509300232,-0.4402420222759247
1789619979461623600,0.30362353515625,0.18656682968139648,-0.044036492705345154,-0.3393840789794922
1789619979471596500,0.313596435546875,0.20595517754554749,0.09403029829263687,-0.25283774733543396
1789619979481569500,0.323569580078125,0.21709564328193665,0.2452128529548645,-0.1912420392036438
1789619979491542300,0.333542236328125,0.21068409085273743,0.3352047801017761,-0.15520600974559784
1789619979501515300,0.343515380859375,0.19100095331668854,0.3254208266735077,-0.15028178691864014
1789619979511488500,0.353488525390625,0.17894668877124786,0.26902464032173157,-0.16269850730895996
1789619979521461500,0.36346142578125,0.18595239520072937,0.25427260994911194,-0.17879119515419006
1789619979531434500,0.3734345703125,0.20230767130851746,0.28869929909706116,-0.19065503776073456
1789619979541407200,0.3834072265625,0.2217613011598587,0.3290298581123352,-0.19481025636196136
1789619979551380500,0.39338037109375,0.2288317233324051,0.35867777466773987,-0.19611521065235138
1789619979561353500,0.403353515625,0.22571434080600739,0.37262365221977234,-0.20169883966445923
1789619979571326500,0.413326416015625,0.2097044736146927,0.36918550729751587,-0.20844942331314087
1789619979581300500,0.423300537109375,0.17588980495929718,0.3428920805454254,-0.21541047096252441
1789619979591273500,0.4332734375,0.12570840120315552,0.28939104080200195,-0.21904754638671875
1789619979601246500,0.44324658203125,0.07552847266197205,0.2286187708377838,-0.21243467926979065
1789619979611219500,0.453219482421875,0.04152495786547661,0.1617947220802307,-0.2134658545255661
1789619979621192400,0.4631923828125,0.03184818476438522,0.0652288869023323,-0.20506936311721802
1789619979631165400,0.47316552734375,0.03415927663445473,-0.08294619619846344,-0.18339362740516663
1789619979641138400,0.483138427734375,0.029213521629571915,-0.23321372270584106,-0.13984589278697968
1789619979651111400,0.493111328125,0.0047667669132351875,-0.31912997364997864,-0.07086814939975739
1789619979661084400,0.50308447265625,-0.03976418823003769,-0.33084043860435486,-0.00001802109181880951
1789619979671057400,0.513057373046875,-0.0886734127998352,-0.3015051782131195,0.06283444166183472
1789619979681031400,0.523031494140625,-0.13308563828468323,-0.26107460260391235,0.11931667476892471
1789619979691004400,0.53300439453125,-0.16170956194400787,-0.21900860965251923,0.1648319512605667
1789619979700977700,0.542977783203125,-0.17270199954509735,-0.18353506922721863,0.19519564509391785
1789619979710950400,0.552950439453125,-0.15921548008918762,-0.1698855757713318,0.21616484224796295
1789619979720923400,0.56292333984375,-0.13673870265483856,-0.18576660752296448,0.23126153647899628
1789619979730896400,0.572896484375,-0.11968833208084106,-0.19538675248622894,0.24102680385112762
1789619979740869600,0.58286962890625,-0.11383873969316483,-0.19237655401229858,0.24094033241271973
1789619979750842600,0.592842529296875,-0.12206097692251205,-0.17153120040893555,0.2179332822561264
1789619979760815400,0.6028154296875,-0.1396448165178299,-0.1344350129365921,0.17223085463047028
1789619979770789400,0.612789306640625,-0.16470275819301605,-0.10099688917398453,0.10432717204093933
1789619979780762400,0.622762451171875,-0.19510722160339355,-0.09697351604700089,0.0220114104449749
1789619979790735400,0.6327353515625,-0.22470293939113617,-0.09065517038106918,-0.062066446989774704
1789619979800708600,0.64270849609375,-0.247600719332695,-0.08582689613103867,-0.13923780620098114
1789619979810681300,0.652681396484375,-0.25681740045547485,-0.09380998462438583,-0.21141187846660614
1789619979820654300,0.662654296875,-0.24721866846084595,-0.12305576354265213,-0.27371203899383545
1789619979830627300,0.67262744140625,-0.2268255054950714,-0.15277691185474396,-0.32172295451164246
1789619979840600600,0.6826005859375,-0.19346316158771515,-0.16196490824222565,-0.3501428961753845
1789619979850574600,0.69257470703125,-0.14564770460128784,-0.16713491082191467,-0.36013907194137573
1789619979860547600,0.702547607421875,-0.0892157256603241,-0.18266910314559937,-0.3504571318626404
1789619979870520300,0.712520263671875,-0.03214658424258232,-0.18113352358341217,-0.3116159737110138
1789619979880493300,0.722493408203125,0.023307718336582184,-0.1476542055606842,-0.24866412580013275
1789619979890466600,0.732466552734375,0.09122472256422043,-0.09035496413707733,-0.17497286200523376
1789619979900439600,0.742439453125,0.1728111207485199,-0.026787903159856796,-0.09243950247764587
1789619979910412500,0.75241259765625,0.2497738152742386,0.024081934243440628,-0.003335189539939165
1789619979920386600,0.762386474609375,0.304699182510376,0.060006558895111084,0.0930761769413948
1789619979930359300,0.772359375,0.3291020095348358,0.05864781513810158,0.18903547525405884
1789619979940332300,0.782332275390625,0.3134419620037079,0.0015176159795373678,0.27894049882888794
1789619979950305500,0.792305419921875,0.27015814185142517,-0.072908416390419,0.36220583319664
1789619979960278500,0.802278564453125,0.2146565169095993,-0.10447292029857635,0.4336199462413788
1789619979970251500,0.81225146484375,0.15137207508087158,-0.07760162651538849,0.4857260286808014
1789619979980224300,0.822224365234375,0.08709331601858139,-0.02518969587981701,0.5118136405944824
1789619979990198300,0.8321982421875,0.015288901515305042,0.03340091183781624,0.5026121139526367
1789619980000171500,0.842171630859375,-0.05471629649400711,0.07811177521944046,0.4567733407020569
1789619980010144500,0.85214453125,-0.10885276645421982,0.08304581046104431,0.3845366835594177
1789619980020117500,0.862117431640625,-0.13851651549339294,0.06043674796819687,0.30054670572280884
1789619980030090500,0.872090576171875,-0.15272527933120728,0.04048701003193855,0.22440055012702942
1789619980040063500,0.8820634765625,-0.15853966772556305,0.038215044885873795,0.15872500836849213
1789619980050037500,0.89203759765625,-0.16191868484020233,0.038408923894166946,0.10254587978124619
1789619980060010500,0.902010498046875,-0.16886185109615326,0.03026818297803402,0.06368882954120636
1789619980069983500,0.9119833984375,-0.175604447722435,0.03231428936123848,0.03741195425391197
1789619980079956500,0.92195654296875,-0.18371747434139252,0.049650248140096664,0.02633078396320343
1789619980089929200,0.93192919921875,-0.1869572103023529,0.08006194978952408,0.02487856335937977
1789619980099902500,0.94190234375,-0.1858769953250885,0.1226113811135292,0.029712708666920662
1789619980109876500,0.95187646484375,-0.17390954494476318,0.1613936573266983,0.03884601965546608
1789619980119849500,0.961849365234375,-0.14542843401432037,0.16434377431869507,0.04252050071954727
1789619980129822500,0.971822509765625,-0.10365088284015656,0.128803089261055,0.04634453356266022
1789619980139795500,0.98179541015625,-0.04380534589290619,0.08103156834840775,0.052714210003614426
1789619980149768400,0.9917685546875,0.028224637731909752,0.048294927924871445,0.06351013481616974
1789619980159741400,1.001741455078125,0.10085362195968628,0.01905169151723385,0.08148928731679916
1789619980169715500,1.011715576171875,0.16148661077022552,-0.0015675664180889726,0.11340700089931488
1789619980179688400,1.0216884765625,0.19990959763526917,0.0033770124427974224,0.15710391104221344
1789619980189661400,1.031661376953125,0.22743922472000122,0.02358934096992016,0.2061108648777008
1789619980199634400,1.041634521484375,0.25792813301086426,0.05766202509403229,0.2543814778327942
1789619980209607400,1.051607421875,0.28843462467193604,0.0966339260339737,0.2989446818828583
1789619980219580400,1.061580322265625,0.31172987818717957,0.13541555404663086,0.3325909376144409
1789619980229554400,1.071554443359375,0.32449254393577576,0.15247389674186707,0.35621291399002075
1789619980239527400,1.08152734375,0.3314587473869324,0.13637599349021912,0.36586976051330566
1789619980249500400,1.09150048828125,0.3314052224159241,0.10508331656455994,0.3689206540584564
1789619980259473700,1.1014736328125,0.3203094005584717,0.08342847973108292,0.3652307093143463
1789619980269446400,1.1114462890625,0.2976139187812805,0.07826487720012665,0.36185142397880554
1789619980279420400,1.12142041015625,0.26403114199638367,0.092107854783535,0.35759449005126953
1789619980289393400,1.131393310546875,0.22866782546043396,0.12693534791469574,0.3463729918003082
1789619980299366400,1.141366455078125,0.19598758220672607,0.16439878940582275,0.33220618963241577
1789619980309339600,1.151339599609375,0.16786912083625793,0.1971559375524521,0.3178733289241791
1789619980319312400,1.1613125,0.1426573246717453,0.23428884148597717,0.30007919669151306
1789619980329286400,1.171286376953125,0.11811842024326324,0.249937042593956,0.2846027612686157
1789619980339259400,1.18125927734375,0.09082426130771637,0.24660302698612213,0.26567721366882324
1789619980349232400,1.191232421875,0.06581105291843414,0.22130246460437775,0.23894758522510529
1789619980359205400,1.201205322265625,0.051741648465394974,0.18584921956062317,0.21134333312511444
1789619980369178400,1.211178466796875,0.04045650362968445,0.1673799306154251,0.17989511787891388
1789619980379152400,1.22115234375,0.029007326811552048,0.1685088872909546,0.15454545617103577
1789619980389125400,1.23112548828125,0.01603320613503456,0.17250922322273254,0.15120823681354523
1789619980399098400,1.241098388671875,-0.005386698059737682,0.1676662266254425,0.1671280711889267
