time,seconds_elapsed,z,y,x
1789799203301435000,0.054434814453125,0.4732318444997072,-0.337868265286088,0.18648463984290137
1789799203311406800,0.06440673828125,0.4076256921231746,-0.3558873215794563,0.4191410290783271
1789799203321378800,0.07437890625,0.02623334240913391,-0.32680268139243124,0.764771781592071
1789799203331351800,0.084351806640625,-0.4519429727554321,-0.24118308403491973,0.969265157263726
1789799203341323800,0.09432373046875,-1.2035218030363322,-0.47387014240324493,0.534332977074571
1789799203351295700,0.104295654296875,-1.2724457016587256,-1.1514391490995883,-0.3050443289728835
1789799203361267700,0.114267822265625,-1.4689444253146648,-1.1910527820855379,-0.3091405487779528
1789799203371239700,0.12423974609375,-1.9734587123066185,-0.6386883641600608,0.5470670056371018
1789799203381211600,0.134211669921875,-2.506041740441322,-0.3324900793790817,1.2692571347504853
1789799203391184000,0.144183837890625,-2.489785017645359,0.09187164348959923,1.8326392057746648
1789799203401156600,0.154156494140625,-2.410752981984615,0.3947738093346357,2.382539571674168
1789799203411128800,0.16412890625,-1.994435449361801,0.5683166048169136,2.709633344967663
1789799203421100800,0.174100830078125,-1.4158265831112862,0.5183230321139097,2.8378794933915135
1789799203431072800,0.18407275390625,-0.6378402228981256,0.6668892072498798,2.525969260704517
1789799203441044700,0.194044677734375,0.23543431124985217,0.8373287760198116,1.9802207537874579
1789799203451016700,0.2040166015625,0.4643652319550514,0.703159375026822,1.7886431199207902
1789799203460988700,0.21398876953125,0.5065647897809744,0.5685930836707354,1.8254088161297142
1789799203470961000,0.2239609375,0.44639527550041674,0.5148860434025526,1.8826077901668845
1789799203480933600,0.23393359375,0.24212474879920481,0.589097527039051,1.8568709991030394
1789799203490905900,0.24390576171875,0.14813772059082983,0.8230378003388643,1.8062207160569725
1789799203500877800,0.2538779296875,0.2958873186469078,1.1351719049096107,1.5168373724766075
1789799203510849800,0.263849853515625,0.36724808902740474,1.3334446525007486,1.2332136153362692
1789799203520821800,0.27382177734375,0.09086275870800017,1.2617518736869096,1.0082179882533848
1789799203530793700,0.283793701171875,-0.35920272973775863,1.0823755497455596,0.8281320547379553
1789799203540765700,0.293765625,-0.8720762642741203,0.8636883751571178,0.48121933612227435
1789799203550738000,0.303738037109375,-1.4019091169178486,0.624799539539218,-0.11298121314421296
1789799203560710700,0.313710693359375,-1.9889216543763875,0.21785130828619,-0.7258025839895009
1789799203570683000,0.323682861328125,-2.4482366172045467,-0.575870965719223,-0.9783476045161486
1789799203580654800,0.33365478515625,-2.3770459426939485,-1.2754331930369138,-0.09599413024708628
1789799203590626800,0.343626708984375,-0.8772042748123406,-0.17136545144319534,0.055040334698557854
1789799203600598800,0.353598876953125,0.33632863462865353,-0.41584699250161644,-0.2938916147850454
1789799203610570800,0.36357080078125,0.6161299108713865,-1.4726777666240929,-0.6529353545688092
1789799203620542700,0.373542724609375,1.39614339299798,-1.3502946650147438,-0.3557737782023847
1789799203630515000,0.383514892578125,2.1526818915128705,-0.5083154328405857,-0.397869145001471
1789799203640487700,0.39348779296875,2.1541835282474753,0.03491699960231781,-0.2701682093702257
1789799203650459600,0.403459716796875,1.7760615785062313,0.24778292069137095,-0.38999037445038554
1789799203660432000,0.413431884765625,0.7409083831846713,0.5416302579432726,-0.8363176992811262
1789799203670403800,0.42340380859375,-1.1046090088635683,1.3873790717840193,-1.792013473136723
1789799203680375800,0.433375732421875,-2.788714772728085,2.1992595182925463,-3.0284961732715368
1789799203690347800,0.44334765625,-2.97073079752326,2.0189093808829783,-3.7587446307539936
1789799203700319700,0.45331982421875,-2.7525650164604185,1.220991408753395,-3.952510130053758
1789799203710292000,0.4632919921875,-2.3753806398302317,0.30702070707976814,-3.92438293672204
1789799203720264700,0.4732646484375,-1.4256699317336081,-0.40062195084095,-3.649913961417973
1789799203730236700,0.483236572265625,0.32506840494573114,-0.4955746092110872,-2.9707448260486125
1789799203740209000,0.493208984375,2.087075739136338,-0.2865519195467233,-2.0926270896531642
1789799203750180600,0.5031806640625,2.4731390032708642,-0.1326028823286295,-1.339771809695661
1789799203760152800,0.51315283203125,1.8840987593770027,0.16727788986861705,-0.5949610853102058
1789799203770124800,0.523124755859375,0.5980839665710925,0.2916822681725025,0.0273970821090159
1789799203780096800,0.5330966796875,0.7143401097327471,0.574315552970767,0.22920926272254435
1789799203790069000,0.543069091796875,0.8692097689270972,0.7128232754290104,0.15737734943265094
1789799203800041700,0.553041748046875,0.6267927591830492,0.6603004765093327,0.06486288712802343
1789799203810013700,0.563013671875,0.3762076405525207,0.7540110258638858,0.013103391597885638
1789799203819986000,0.57298583984375,0.36427287260890007,0.7474339855611324,0.00717599257659167
1789799203829957600,0.58295751953125,0.4924252052694559,0.5929997951745987,0.231803918858245
1789799203839929900,0.592929931640625,0.6026981823682784,0.3174193514972925,0.31862518362309783
