mean,std,rms,peak_to_peak,iqr,skewness,kurtosis,source,label
-0.0771848711774212,0.8238806168408019,0.8254349633924077,4.189147252213036,1.1351505273301112,-0.338804893056734,-0.19935793480709707,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.025151040673787754,0.864012419719932,0.8622165905212652,4.516589514035648,1.1655954188857423,-0.45484828520831894,0.3589214899437292,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
0.09596765163479551,0.8727698397072348,0.8758586343111409,4.516589514035648,1.2231026635769489,-0.47802159519133686,0.17043000465076474,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
0.03658345680919697,0.8264136187529961,0.8251563616831847,3.9374570987144635,1.1176398629236306,-0.36561644005652233,-0.34277902949040184,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.04606029427757022,0.9262265982398067,0.9250555569474659,4.766580948138795,1.020058498425851,-0.4724710027169826,0.004601750181902897,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.034947941845279454,0.9004617721806343,0.8988874260896722,4.766580948138795,0.9838787087216659,-0.4500202174293603,0.2239936231286812,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.014028780971056278,0.7859438605615376,0.78410204686006,4.198670195900074,0.9943089172019576,-0.5799671799916309,0.43331388679120275,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
0.09167943431348057,0.763259651322933,0.7668491295795783,4.046524323630964,0.9570370224568938,-0.4929984798336462,0.36864303933609444,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
0.044227983490656354,0.7757858143460071,0.7751067836856058,3.8101438020279748,1.044606718423748,-0.00900861758378209,-0.14652295760065526,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.06483551082401563,0.8195405736462688,0.8200561941458671,4.013157763068894,1.0892597612527413,-0.03963618492891381,-0.21940221966709483,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.07780731758804389,0.8423455490765213,0.8438318983061897,4.410642640077047,1.2106853724501194,-0.011170845648185232,-0.28277155594148784,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.01380865892390406,0.7976483197490571,0.7957715167369201,4.667983127680729,1.0287284872853655,-0.3423087231387865,0.18761790872342843,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
0.10720588526983012,0.7874467499447668,0.7927579226441519,4.918551717325769,0.9814241699555291,-0.5238452941249416,1.269556348945339,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
0.038763471714480045,0.7470587127600441,0.7461962499560689,4.918551717325769,0.901633087851555,-0.2780167050928975,1.0386659465325643,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.08106554686989362,0.7661402000003509,0.7685099706026004,4.028194405740436,1.0268420739958737,-0.5727632653265187,-0.03950564430723569,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.07137171850443827,0.933227509208142,0.9336235527370736,4.316456544113219,1.2812098344042901,-0.4034291494665067,-0.29545438927477274,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.01934400686737435,0.9370692241752153,0.9349237550963946,4.615583262525925,1.098292447747348,-0.4901858110564185,0.15945677542527426,1_Goede_weg_PetrusDondersstraat_Mathijs_08_22_1509-2026-09-15_06-22-43,1
-0.011171896125474663,0.45004095448900866,0.44905343521326,1.9958406883617672,0.6531031453614986,-0.6382053951696025,-0.3107418269513573,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.057377342730241414,0.6166915576343296,0.6178180106875746,3.6044025024197706,0.8240787731462356,-0.2772277480516793,0.6527968706566551,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.009097836701697868,0.6227529733236887,0.6212607585283559,3.6044025024197706,0.8543265219288043,-0.2657422138805433,0.5661798231644046,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.045222480125517966,0.45951417995169963,0.4605893918421292,2.323380571199389,0.6736118948083047,-0.24799433507888857,-0.46841499864341474,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.04747660767990222,0.7466422921383129,0.746285044151561,4.376681948403672,0.7321372080810309,-0.2782185244554634,0.9784266862123268,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.05564892778607681,0.806273061839974,0.8061778167137215,4.376681948403672,1.0209724466931809,-0.007676394918324745,0.08688586583182234,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.024267881413063748,0.8401912501904191,0.8384394195649053,4.2632677995364014,1.086543092659051,-0.27179257322960054,0.33662155127077176,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.004612589082774608,0.8806838240385291,0.8784914649053556,4.2632677995364014,1.1714362014411952,-0.31783209653589045,0.053145077343529135,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.009363889378799903,0.767036735791001,0.7651740388349226,3.9792984842294583,0.9451035215818862,0.2900651023556883,0.222724933805031,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.0633910515299012,0.7159798030475392,0.7169953754343186,3.970594880269415,0.7896031209612353,0.535142156313209,0.7390111151982834,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.031944769647268854,0.6327368116096849,0.6319608862184249,3.41740482987311,0.8004142986007763,0.11109296664885433,-0.053215238162491296,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.054752590137156096,0.6525054685869459,0.6531710463040428,3.1911084321632615,1.0045024336414374,0.022277001537115253,-0.6386260363784735,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.008799892111488674,0.6807512379560605,0.6791042444573507,3.591108154977814,0.8803454201383096,-0.5202412594759088,0.3897117023699548,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.017913404894845497,0.7339863376617076,0.7323681821526674,3.727858770334133,0.7971545003736477,-1.0757698296946954,1.0662469612911352,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.041038179336380674,0.6284528140549914,0.6282215428966237,3.691973566907102,0.7339005722445371,-0.993099590214983,1.6606644543220233,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
0.005975497188125547,0.8266903382974257,0.8246426725702387,4.540805282002175,1.026319921261526,0.3321068894172879,0.32322092283956483,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
-0.03619712674092256,0.8596877842682805,0.8582994832646141,4.540805282002175,1.1325441835500714,0.3819715675445921,0.050363468334614137,1_Goede_weg_sintjorislaan_Mathijs_08_25_1509-2026-09-15_06-25-31,1
