time,seconds_elapsed,z,y,x
1789453363427880200,0.043880126953125,7.951442988586425,5.150077408599853,-1.5466542724609373
1789453363437821200,0.0538212890625,8.027309253692627,5.217863243103027,-1.1982979309082031
1789453363447762200,0.06376220703125,8.061725902557372,5.317521887207031,-0.8173205917358398
1789453363457703200,0.073703125,7.879018388366699,5.342960279846191,-0.6293757614135742
1789453363467643100,0.08364306640625,7.436390356445312,5.379322217559814,-0.5635352157592773
1789453363477584100,0.093584228515625,7.191134323883056,5.628618465423584,-0.5102642288208008
1789453363487525000,0.103525146484375,7.095515895080566,5.674856484985352,-0.6200982299804687
1789453363497466000,0.113466064453125,7.009324635314941,5.26065959777832,-0.891241567993164
1789453363507406300,0.12340625,6.9731123352050774,4.901978261566162,-1.218648645019531
1789453363517347000,0.13334716796875,6.922385187530518,4.759523262786865,-1.518821678161621
1789453363527288300,0.143288330078125,6.790554458618164,4.781669628143311,-1.651699870300293
1789453363537229300,0.153229248046875,6.627748745727539,4.967369894409179,-1.6742951484680175
1789453363547169300,0.163169189453125,6.629095484161376,5.052663328552246,-1.6849194183349607
1789453363557110300,0.1731103515625,6.644807432556152,5.040243407440185,-1.7809867599487303
1789453363567051300,0.18305126953125,6.772597946166992,5.071667304229736,-1.8800468536376953
1789453363576992300,0.1929921875,6.9898717468261715,5.173720149993896,-1.9223942955017088
1789453363586932200,0.20293212890625,7.414842541503906,5.403413871765136,-1.7711106781005859
1789453363596873200,0.212873291015625,8.02521432723999,5.661389100646972,-1.4894927078247069
1789453363606814200,0.222814208984375,8.720430634307862,5.660191999816894,-1.2141595169067383
1789453363616755200,0.232755126953125,9.111433692932128,5.5452703201293945,-1.1016320388793945
1789453363626696200,0.2426962890625,9.207650672149658,5.497535924530029,-1.1085153686523437
1789453363636636200,0.25263623046875,9.130736943817139,5.436633419799804,-1.1430816551208496
1789453363646577200,0.2625771484375,9.0910829788208,5.5072623687744136,-1.096843635559082
1789453363656518100,0.27251806640625,8.915707707214356,5.620089122009277,-0.8943839576721191
1789453363666459100,0.282459228515625,8.595034322357177,5.63071339187622,-0.6923731925964355
1789453363676399000,0.292399169921875,8.383895663452147,5.587617761993408,-0.6024409927368164
1789453363686340000,0.302340087890625,8.06412010421753,5.566518859863281,-0.5883750579833984
1789453363696281000,0.312281005859375,7.728931871795654,5.547065971374511,-0.6212953308105469
1789453363706222300,0.322222412109375,7.53365479888916,5.526565619659424,-0.7625532287597656
1789453363716162300,0.332162353515625,7.565527608489989,5.456086308288574,-0.8928875816345214
1789453363726103300,0.342103271484375,7.835773120880127,5.217863243103027,-1.0136451278686522
1789453363736044300,0.352044189453125,8.271218547821045,5.0200423309326165,-1.1010334884643553
1789453363745985300,0.3619853515625,8.591742295074463,4.838382279968261,-1.1520599113464354
1789453363755925500,0.371925537109375,8.679130655670166,4.810250410461426,-1.1373954261779784
1789453363765866200,0.3818662109375,8.454823887634277,4.939238024902344,-1.1363479629516602
1789453363775807500,0.391807373046875,8.001571585845946,5.265896913909912,-1.1149497856140136
1789453363785748500,0.40174853515625,7.556549352264404,5.588665225219726,-1.0977414611816405
1789453363795688400,0.4116884765625,7.18245534286499,5.874772323608398,-1.0458172126770018
1789453363805629200,0.421629150390625,6.965929730224609,6.132298639678955,-0.9645639938354491
1789453363815570400,0.4315703125,6.996755076599121,6.299892755889892,-0.8747814315795898
1789453363825511400,0.441511474609375,7.1978680160522455,6.270414147949219,-0.8240542839050292
1789453363835452400,0.451452392578125,7.542483417510986,6.112546475982666,-0.8231564582824706
1789453363845392400,0.461392333984375,7.909394821929931,5.9503393135070795,-0.8806172981262207
1789453363855333400,0.47133349609375,8.065167567443847,5.80953032836914,-0.974290438079834
1789453363865274400,0.4812744140625,8.115445802307129,5.743839420318603,-1.0754454582214354
1789453363875215400,0.49121533203125,8.143577671813965,5.674108296966552,-1.140238540649414
1789453363885155300,0.5011552734375,8.10137986755371,5.669619168853759,-1.0850222648620604
1789453363895096300,0.511096435546875,8.01803172225952,5.697751038360595,-0.9964368034362793
1789453363905037300,0.521037353515625,7.919420541381835,5.795314756011963,-0.9029133010864258
1789453363914978300,0.530978271484375,7.9457567596435545,5.916970127868652,-0.7338228088378905
1789453363924918500,0.54091845703125,8.05080235748291,5.946897648620605,-0.5331587821960448
1789453363934859300,0.550859375,8.255506599426269,5.909338610076904,-0.330699104309082
1789453363944800300,0.56080029296875,8.533084354400634,5.8259904647827145,-0.13871405868530273
1789453363954741500,0.570741455078125,8.687809636688232,5.693411547851563,-0.01092354507446289
1789453363964682200,0.58068212890625,8.70262375946045,5.644480051422119,0.10863690032958984
1789453363974622500,0.59062255859375,8.724620487213134,5.626673176574707,0.12554594955444334
1789453363984563500,0.6005634765625,8.710105639648438,5.512050772094726,-0.011971008300781249
1789453363994504400,0.61050439453125,8.622268366241455,5.275174445343017,-0.2545335639953613
1789453364004445400,0.620445556640625,8.489090898895263,5.048623113250732,-0.39758711318969725
1789453364014385400,0.630385498046875,8.360851472473144,4.970362646484375,-0.5677250686645507
1789453364024326400,0.640326416015625,8.117989641571045,5.134215822601318,-0.6868366012573242
1789453364034267400,0.650267333984375,7.7313260734558105,5.421819297027588,-0.7263409286499023
1789453364044208400,0.66020849609375,7.372046186828613,5.6486699043273925,-0.730381143951416
1789453364054148400,0.6701484375,7.129932543945312,5.861604214477539,-0.7059902145385741
1789453364064089300,0.68008935546875,6.934356195831298,6.006154139709472,-0.6268319221496582
1789453364074030300,0.6900302734375,6.950217781829833,6.108955173492431,-0.5581482620239258
1789453364083971300,0.699971435546875,7.180360416412353,6.106411334228516,-0.4779425064086914
1789453364093912300,0.709912353515625,7.638999671936035,6.027402679443359,-0.36586394119262694
1789453364103852300,0.719852294921875,8.160636358642577,5.827337203216552,-0.25962124252319335
1789453364113793300,0.729793212890625,8.488043435668946,5.62427897491455,-0.23822306518554687
1789453364123734500,0.739734619140625,8.481459381103516,5.628768103027343,-0.30750527572631836
1789453364133675300,0.74967529296875,8.256105149841309,5.706130744171142,-0.5105635040283203
1789453364143615500,0.759615478515625,8.023867588806151,5.757606079864502,-0.7001543479919433
1789453364153556200,0.76955615234375,7.668777555084228,5.7143608123779295,-0.8316858016967773
1789453364163497500,0.77949755859375,7.249193714141845,5.601683696746826,-1.0339958419799804
1789453364173438200,0.789438232421875,6.759579474639892,5.6377463592529296,-1.2421417488098143
1789453364183378400,0.79937841796875,6.438457176971435,5.743091232299804,-1.2927192588806151
